,LEA_STATE_NAME,LEA_STATE,LEA_NAME,SCH_NAME,SCH_ENR_HI_M,SCH_ENR_HI_F,SCH_ENR_HI,VAL_HI,Score_HI,SCH_ENR_AM_M,SCH_ENR_AM_F,SCH_ENR_AM,VAL_AM,Score_AM,SCH_ENR_AS_M,SCH_ENR_AS_F,SCH_ENR_HP_M,SCH_ENR_HP_F,SCH_ENR_BL_M,SCH_ENR_BL_F,SCH_ENR_WH_M,SCH_ENR_WH_F,SCH_ENR_TR_M,SCH_ENR_TR_F,TOT_ENR_M,TOT_ENR_F,SCH_APENR_IND,SCH_APCOURSES,TOT_APENR_M,TOT_APENR_F,TOT_SATACT_M,TOT_SATACT_F,TOT_HBREPORTED_SEX_M,TOT_HBREPORTED_SEX_F,TOT_HBREPORTED_DIS_M,TOT_HBREPORTED_DIS_F,TOT_HBREPORTED_RAC_M,TOT_HBREPORTED_RAC_F,TOT_HBDISCIPLINED_SEX_M,TOT_HBDISCIPLINED_SEX_F,TOT_HBDISCIPLINED_RAC_M,TOT_HBDISCIPLINED_RAC_F,TOT_HBDISCIPLINED_DIS_M,TOT_HBDISCIPLINED_DIS_F,TOT_DISCWODIS_ISS_M,TOT_DISCWODIS_ISS_F,TOT_DISCWDIS_ISS_IDEA_M,TOT_DISCWDIS_ISS_IDEA_F,TOT_DISCWODIS_ARR_M,TOT_DISCWODIS_ARR_F,TOT_DISCWDIS_ARR_IDEA_M,TOT_DISCWDIS_ARR_IDEA_F,TOT_DISCWODIS_EXPWE_M,TOT_DISCWODIS_EXPWE_F,TOT_DISCWODIS_EXPWOE_M,TOT_DISCWODIS_EXPWOE_F,TOT_DISCWDIS_EXPWOE_IDEA_M,TOT_DISCWDIS_EXPWOE_IDEA_F,TOT_DISCWDIS_EXPZT_IDEA_M,TOT_DISCWDIS_EXPZT_IDEA_F,TOT_SATACT,TOT_ENR,AVG_ENR,VAL_SAT
40997,MASSACHUSETTS,MA,South Middlesex Regional Vocational Technical,Joseph P Keefe Technical High School,173,155,328,0.325714286,4,2,2,4,,,2,0,0,0,20,17,203,107,5,14,405,295,No,-9,-9,-9,35,41,0,0,0,0,4,0,0,0,0,0,0,0,6,7,12,2,0,4,0,2,0,0,0,0,0,0,0,0,76,700,100,0.108571429
40998,MASSACHUSETTS,MA,Springfield,Rebecca M Johnson,254,236,,,,0,2,,,,0,2,0,0,107,125,20,14,8,2,389,381,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
40999,MASSACHUSETTS,MA,Springfield,Milton Bradley School,236,230,,,,0,0,,,,2,2,0,0,38,44,5,8,2,2,283,286,-9,-9,-9,-9,-9,-9,0,2,0,0,2,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41000,MASSACHUSETTS,MA,Springfield,Springfield High School of Science and Technology,539,422,961,0.556560616,3,2,0,2,,,17,11,2,0,128,92,92,59,5,5,785,589,Yes,15,100,85,120,91,0,0,0,0,0,0,0,0,0,0,0,0,146,133,48,15,4,4,0,0,4,2,0,0,0,0,0,0,211,1374,196.2857143,0.15356623
41001,MASSACHUSETTS,MA,Springfield,Glickman Elementary,95,80,,,,0,0,,,,8,11,0,0,41,44,26,29,5,2,175,166,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,10,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41002,MASSACHUSETTS,MA,Springfield,Alice B Beal Elementary,53,56,,,,0,0,,,,8,8,0,0,20,17,29,32,5,5,115,118,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41003,MASSACHUSETTS,MA,Springfield,Edward P. Boland School,359,281,,,,0,0,,,,5,8,0,0,38,41,38,20,5,5,445,355,-9,-9,-9,-9,-9,-9,4,2,0,0,0,0,4,2,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,-18,,,
41004,MASSACHUSETTS,MA,Springfield,Arthur T Talmadge,65,65,,,,2,0,,,,0,5,0,0,41,44,35,14,2,2,145,130,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41005,MASSACHUSETTS,MA,Springfield,Brightwood,137,134,,,,0,0,,,,0,0,0,0,20,26,2,5,0,2,159,167,-9,-9,-9,-9,-9,-9,2,10,2,2,4,2,7,2,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41006,MASSACHUSETTS,MA,Springfield,Daniel B Brunton,146,131,,,,0,0,,,,8,2,0,2,53,50,32,35,2,5,241,225,-9,-9,-9,-9,-9,-9,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41007,MASSACHUSETTS,MA,Springfield,Elias Brookings,146,104,,,,0,2,,,,2,0,0,0,47,44,11,14,5,2,211,166,-9,-9,-9,-9,-9,-9,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41008,MASSACHUSETTS,MA,Springfield,Frank H Freedman,83,80,,,,0,0,,,,2,2,0,0,38,35,26,20,2,2,151,139,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41009,MASSACHUSETTS,MA,Springfield,Frederick Harris,188,188,,,,0,0,,,,8,8,0,0,50,59,56,56,8,5,310,316,-9,-9,-9,-9,-9,-9,0,2,0,0,0,0,2,0,0,0,0,0,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41010,MASSACHUSETTS,MA,Springfield,Glenwood,119,104,,,,0,0,,,,2,2,0,0,20,14,20,20,5,5,166,145,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41011,MASSACHUSETTS,MA,Springfield,High School Of Commerce,482,443,925,0.52356937,3,0,0,0,,,11,8,0,0,158,143,71,56,11,5,733,655,No,-9,-9,-9,116,119,0,0,0,2,0,0,0,0,0,0,2,0,23,12,7,6,0,4,4,6,7,2,0,0,0,0,0,0,235,1388,198.2857143,0.169308357
41012,MASSACHUSETTS,MA,Springfield,Hiram L Dorman,104,104,,,,0,0,,,,0,5,0,0,50,47,20,26,5,2,179,184,-9,-9,-9,-9,-9,-9,0,0,0,0,0,2,0,0,0,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41013,MASSACHUSETTS,MA,Springfield,Homer Street,143,134,,,,0,0,,,,2,5,0,0,53,44,20,17,2,2,220,202,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41014,MASSACHUSETTS,MA,Springfield,Alfred G. Zanetti Montessori Magnet School,92,104,,,,0,0,,,,2,2,0,0,47,65,47,50,8,8,196,229,-9,-9,-9,-9,-9,-9,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41015,MASSACHUSETTS,MA,Springfield,Indian Orchard Elementary,215,191,,,,0,2,,,,2,8,0,0,65,53,71,53,14,8,367,315,-9,-9,-9,-9,-9,-9,0,2,0,0,0,0,2,0,0,0,0,0,25,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41016,MASSACHUSETTS,MA,Springfield,Kensington International School,128,122,,,,0,0,,,,14,11,0,0,29,32,11,11,5,2,187,178,-9,-9,-9,-9,-9,-9,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41017,MASSACHUSETTS,MA,Springfield,Liberty,101,104,,,,0,0,,,,2,2,0,0,11,11,17,17,0,2,131,136,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41018,MASSACHUSETTS,MA,Springfield,Lincoln,194,161,,,,0,0,,,,0,0,2,0,14,20,8,2,0,2,218,185,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41019,MASSACHUSETTS,MA,Springfield,Margaret C Ells,65,44,,,,0,0,,,,0,2,0,0,38,23,23,20,5,5,131,94,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41020,MASSACHUSETTS,MA,Springfield,Mary M Lynch,80,95,,,,0,0,,,,0,0,0,0,32,23,14,8,0,2,126,128,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41021,MASSACHUSETTS,MA,Springfield,Mary O Pottenger,143,164,,,,0,0,,,,5,8,0,0,20,20,44,26,2,2,214,220,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41022,MASSACHUSETTS,MA,Springfield,Mary A. Dryden Veterans Memorial School,68,98,,,,0,0,,,,14,8,2,0,20,35,47,32,2,5,153,178,-9,-9,-9,-9,-9,-9,0,0,2,0,0,0,0,0,0,0,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41023,MASSACHUSETTS,MA,Springfield,German Gerena Community School,281,278,,,,0,0,,,,5,2,0,0,65,53,11,8,2,2,364,343,-9,-9,-9,-9,-9,-9,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41024,MASSACHUSETTS,MA,Springfield,Samuel Bowles,116,110,,,,0,0,,,,0,0,2,0,29,20,23,20,2,5,172,155,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41025,MASSACHUSETTS,MA,Springfield,Mary M Walsh,122,95,,,,0,0,,,,2,2,0,0,23,14,26,14,2,2,175,127,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41026,MASSACHUSETTS,MA,Springfield,Sumner Avenue,191,170,,,,0,2,,,,17,17,0,0,50,35,35,29,5,5,298,258,-9,-9,-9,-9,-9,-9,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41027,MASSACHUSETTS,MA,Springfield,Thomas M Balliet,92,86,,,,2,0,,,,2,2,0,0,44,32,11,17,0,2,151,139,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,-18,,,
41028,MASSACHUSETTS,MA,Springfield,Warner,104,98,,,,0,2,,,,5,2,0,2,35,29,20,29,2,5,166,167,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41029,MASSACHUSETTS,MA,Springfield,Washington,167,125,,,,0,0,,,,23,23,0,2,47,53,35,17,8,8,280,228,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41030,MASSACHUSETTS,MA,Springfield,White Street,125,125,,,,0,0,,,,17,11,0,0,29,29,20,8,2,2,193,175,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41031,MASSACHUSETTS,MA,Springfield,William N. DeBerry,122,107,,,,2,0,,,,0,0,0,0,29,26,8,11,0,0,161,144,-9,-9,-9,-9,-9,-9,2,5,0,0,0,0,2,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41032,MASSACHUSETTS,MA,Springfield,The Springfield Renaissance School an Expeditionary Learning,158,176,334,0.315304723,4,0,2,2,,,8,2,0,2,95,92,104,86,2,2,367,362,Yes,3,15,27,69,88,0,8,0,4,0,0,7,2,0,0,4,0,34,14,12,2,0,0,0,0,4,2,0,0,0,0,0,0,157,729,104.1428571,0.215363512
41033,MASSACHUSETTS,MA,Springfield,Roger L. Putnam Vocational Technical Academy,434,497,931,0.507282522,3,0,0,0,,,14,14,0,2,122,161,89,89,5,5,664,768,Yes,11,52,70,130,178,0,2,0,0,0,0,2,0,0,0,0,0,13,17,6,2,4,2,2,0,0,2,0,0,0,0,0,0,308,1432,204.5714286,0.215083799
41034,MASSACHUSETTS,MA,Springfield,Springfield Central High,509,467,976,0.355865392,4,0,0,0,,,77,50,2,0,242,230,179,179,11,11,1020,937,Yes,18,120,193,227,259,2,4,2,0,0,0,6,0,0,0,2,0,124,83,50,12,2,2,2,2,6,0,0,0,0,0,0,0,486,1957,279.5714286,0.248339295
41035,MASSACHUSETTS,MA,Springfield,John J Duggan Academy,188,128,316,0.375175644,4,0,0,0,,,11,8,2,0,89,71,62,41,5,5,357,253,No,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,4,2,0,2,0,0,2,2,0,0,0,0,0,0,0,610,87.14285714,0
41036,MASSACHUSETTS,MA,Springfield,Forest Park Middle,215,206,,,,0,0,,,,23,29,0,2,68,56,35,35,2,2,343,330,-9,-9,-9,-9,-9,-9,0,2,0,0,0,2,2,0,0,2,0,0,10,7,2,2,4,2,4,0,0,7,0,0,0,0,0,0,-18,,,
41037,MASSACHUSETTS,MA,Springfield,John F Kennedy Middle,170,161,,,,0,0,,,,0,2,0,0,44,32,29,23,2,2,245,220,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,39,46,21,9,4,2,2,0,2,2,0,0,0,0,0,0,-18,,,
41038,MASSACHUSETTS,MA,Springfield,M Marcus Kiley Middle,227,194,,,,0,0,,,,11,11,0,0,86,71,47,50,2,5,373,331,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,46,30,18,8,0,0,0,0,2,4,0,0,0,0,0,0,-18,,,
41039,MASSACHUSETTS,MA,Springfield,STEM Middle Academy,89,77,,,,0,0,,,,2,2,0,0,56,23,29,14,0,0,176,116,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,10,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41040,MASSACHUSETTS,MA,Springfield,Springfield Public Day Elementary School,26,8,,,,0,0,,,,0,0,0,0,17,2,11,2,0,2,54,14,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41041,MASSACHUSETTS,MA,Springfield,Springfield High School,53,20,73,0.455503513,3,0,0,0,,,0,0,0,0,23,8,11,5,2,0,89,33,No,-9,-9,-9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,2,0,0,0,0,0,0,0,0,8,122,17.42857143,0.06557377
41042,MASSACHUSETTS,MA,Springfield,South End Middle School,89,101,,,,0,0,,,,2,0,0,0,20,17,5,2,0,0,116,120,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41043,MASSACHUSETTS,MA,Springfield,Liberty Preparatory Academy,8,2,10,0.482142857,3,0,0,0,,,2,0,0,0,0,0,2,2,0,0,12,4,No,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,16,2.285714286,0
41044,MASSACHUSETTS,MA,Springfield,Springfield Public Day Middle School,29,5,,,,0,0,,,,0,0,0,0,8,2,8,2,2,0,47,9,-9,-9,-9,-9,-9,-9,7,6,4,0,13,0,13,0,15,0,4,0,0,0,18,4,0,0,2,2,0,0,0,0,0,0,0,0,-18,,,
41045,MASSACHUSETTS,MA,Springfield,Springfield Public Day High School,44,26,70,0.523809524,3,0,0,0,,,0,0,0,0,17,8,5,5,0,0,66,39,No,-9,-9,-9,0,0,0,4,2,0,0,0,4,0,0,0,2,2,0,0,5,2,0,0,4,4,0,0,0,0,0,0,0,0,0,105,15,0
41046,MASSACHUSETTS,MA,Springfield,Gateway to College at Holyoke Community College,8,17,25,0.466898955,3,0,0,0,,,0,0,0,0,2,5,2,5,0,2,12,29,No,-9,-9,-9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,41,5.857142857,0.097560976
41047,MASSACHUSETTS,MA,Springfield,Balliet Middle School,26,11,,,,0,0,,,,0,0,0,0,8,5,2,2,0,0,36,18,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,5,2,0,2,2,0,0,0,0,0,0,-18,,,
41048,MASSACHUSETTS,MA,Springfield,Gateway to College at Springfield Technical Community Colleg,17,20,37,0.401260504,3,0,0,0,,,0,0,0,0,5,14,5,5,2,0,29,39,No,-9,-9,-9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,68,9.714285714,0.058823529
41049,MASSACHUSETTS,MA,Springfield,Conservatory of the Arts,35,95,130,0.429830082,3,0,0,0,,,0,0,0,0,17,44,8,26,0,2,60,167,No,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,2,0,0,0,0,2,2,0,0,0,0,0,0,0,227,32.42857143,0
41050,MASSACHUSETTS,MA,Springfield,Chestnut Accelerated Middle School (North),122,107,,,,0,0,,,,0,2,0,0,26,8,5,5,0,0,153,122,-9,-9,-9,-9,-9,-9,0,0,2,2,0,0,0,0,0,0,4,0,18,11,8,7,0,2,0,0,2,2,0,0,0,0,0,0,-18,,,
41051,MASSACHUSETTS,MA,Springfield,Chestnut Accelerated Middle School (South),143,128,,,,0,0,,,,2,0,0,0,14,8,2,2,0,0,161,138,-9,-9,-9,-9,-9,-9,0,0,0,2,0,0,0,0,0,0,2,0,13,7,8,0,0,0,0,0,2,2,0,0,0,0,0,0,-18,,,
41052,MASSACHUSETTS,MA,Springfield,Chestnut Accelerated Middle School (Talented and Gifted),74,86,,,,0,2,,,,2,5,0,0,17,23,14,20,2,2,109,138,-9,-9,-9,-9,-9,-9,0,4,0,0,0,0,2,2,0,0,0,0,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41053,MASSACHUSETTS,MA,Springfield,Early Childhood Education Center,35,23,,,,0,0,,,,2,0,0,0,14,11,8,2,2,0,61,36,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-18,,,
41054,MASSACHUSETTS,MA,Springfield,Van Sickle International Baccalaureate,143,137,,,,0,0,,,,2,5,0,0,23,29,29,23,0,0,197,194,-9,-9,-9,-9,-9,-9,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-18,,,
41055,MASSACHUSETTS,MA,Springfield,Van Sickle Academy,134,125,,,,0,2,,,,5,2,0,0,26,35,17,26,2,2,184,192,-9,-9,-9,-9,-9,-9,0,9,0,0,0,0,7,0,0,0,0,0,4,2,2,0,0,0,2,0,2,2,0,0,0,0,0,0,-18,,,
41056,MASSACHUSETTS,MA,Institutional Schools,Southeast Area,11,2,13,0.107142857,5,0,0,0,0.142857143,5,0,0,0,0,14,2,11,8,2,2,38,14,No,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,7.428571429,0
41057,MASSACHUSETTS,MA,Institutional Schools,Central Area,32,5,37,0.20952381,4,0,0,0,,,0,5,0,0,17,5,20,17,2,2,71,34,No,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,15,0
41058,MASSACHUSETTS,MA,Institutional Schools,Pappas Rehabilitation Hospital for Children,5,2,7,0.04952381,5,0,0,0,0.142857143,5,2,0,2,0,2,2,35,23,2,0,48,27,No,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,10.71428571,0
41059,MASSACHUSETTS,MA,Institutional Schools,East Area,23,2,25,0.162020906,5,0,0,0,0.142857143,5,0,2,0,0,29,2,17,5,2,0,71,11,No,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,11.71428571,0
41060,MASSACHUSETTS,MA,Institutional Schools,West Area,26,5,31,0.341517857,4,0,0,0,,,0,0,0,0,14,2,11,2,2,2,53,11,No,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,9.142857143,0
41061,MASSACHUSETTS,MA,Stoneham,Colonial Park,8,5,,,,0,0,,,,5,8,0,0,2,2,131,101,8,2,154,118,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41062,MASSACHUSETTS,MA,Stoneham,Robin Hood,8,14,,,,0,2,,,,8,11,0,0,2,2,164,146,5,2,187,177,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41063,MASSACHUSETTS,MA,Stoneham,South,8,14,,,,2,2,,,,2,5,0,0,8,5,131,134,8,8,159,168,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41064,MASSACHUSETTS,MA,Stoneham,Stoneham Central Middle School,20,23,,,,0,0,,,,14,17,0,2,5,5,329,308,11,14,379,369,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41065,MASSACHUSETTS,MA,Stoneham,Stoneham High,14,14,28,0.09944629,5,2,0,2,0.139756368,5,8,14,0,2,11,8,263,296,5,8,303,342,Yes,11,64,83,115,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,645,92.14285714,0.387596899
41066,MASSACHUSETTS,MA,Stoughton,Helen Hansen Elementary,14,20,,,,0,0,,,,5,5,2,2,26,32,74,98,5,5,126,162,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41067,MASSACHUSETTS,MA,Stoughton,Edwin A Jones Early Childhood Center,11,8,,,,0,0,,,,2,2,0,0,14,8,62,29,5,2,94,49,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-18,,,
41068,MASSACHUSETTS,MA,Stoughton,Joseph H Gibbons,14,11,,,,0,0,,,,14,11,0,0,26,17,137,116,11,14,202,169,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41069,MASSACHUSETTS,MA,Stoughton,Joseph R Dawe Jr Elementary,29,17,,,,0,0,,,,17,14,2,2,59,41,101,92,8,5,216,171,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41070,MASSACHUSETTS,MA,Stoughton,South Elementary,8,11,,,,0,2,,,,14,14,2,5,26,29,80,77,8,11,138,149,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41071,MASSACHUSETTS,MA,Stoughton,Stoughton High,41,26,67,0.080181745,5,0,0,0,0.142857143,5,26,20,2,0,122,104,368,347,8,5,567,502,Yes,14,60,100,156,124,0,0,0,0,0,0,0,0,0,0,0,0,26,15,17,2,0,0,0,0,0,0,0,0,0,0,0,0,280,1069,152.7142857,0.261927035
41072,MASSACHUSETTS,MA,Stoughton,O'Donnell Middle School,32,35,,,,0,0,,,,26,23,0,2,113,86,275,257,17,14,463,417,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41073,MASSACHUSETTS,MA,Stoughton,West Elementary,29,29,,,,2,0,,,,8,11,2,0,47,44,86,89,8,14,182,187,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41074,MASSACHUSETTS,MA,Sturbridge,Burgess Elementary,29,17,,,,2,2,,,,11,2,0,0,5,2,473,377,23,26,543,426,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41075,MASSACHUSETTS,MA,Sudbury,General John Nixon Elementary,0,0,,,,2,0,,,,14,17,2,2,8,8,116,122,5,14,147,163,-9,-9,-9,-9,-9,-9,4,0,0,0,0,0,4,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41076,MASSACHUSETTS,MA,Sudbury,Israel Loring School,11,11,,,,2,2,,,,0,0,0,0,5,5,185,206,0,0,203,224,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41077,MASSACHUSETTS,MA,Sudbury,Ephraim Curtis Middle,8,8,,,,0,2,,,,26,29,2,2,8,11,470,392,23,17,537,461,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41078,MASSACHUSETTS,MA,Sudbury,Josiah Haynes,0,0,,,,2,0,,,,17,14,2,2,2,8,185,155,14,14,222,193,-9,-9,-9,-9,-9,-9,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41079,MASSACHUSETTS,MA,Sudbury,Peter Noyes,0,0,,,,2,0,,,,20,23,0,0,11,5,248,227,26,20,307,275,-9,-9,-9,-9,-9,-9,0,0,2,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
41080,MASSACHUSETTS,MA,Sunderland,Sunderland Elementary,11,8,,,,0,0,,,,11,11,2,0,2,2,86,68,17,11,129,100,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
